identifier,date,value
8afe761c,2012-03-08,18.5324068036596
8afe761c,2012-04-08,17.9498209014749
8afe761c,2012-05-08,18.5643562021139
8afe761c,2012-06-08,18.0135548261258
8afe761c,2012-07-08,19.4443393752773
8afe761c,2012-08-08,19.4870243980127
8afe761c,2012-09-08,18.352576427914
8afe761c,2012-10-08,19.7890918183933
8afe761c,2012-11-08,19.7721157261384
8afe761c,2012-12-08,19.9475158765803
8afe761c,2013-01-08,20.0017280463017
8afe761c,2013-02-08,19.1925879377308
8afe761c,2013-03-08,17.8275231293434
8afe761c,2013-04-08,18.6750770905042
8afe761c,2013-05-08,18.6095820016325
8afe761c,2013-06-08,19.4812088591757
8afe761c,2013-07-08,17.7598039150901
8afe761c,2013-08-08,18.5816886136602
8afe761c,2013-09-08,19.5715276437281
8afe761c,2013-10-08,19.2299786144156
8afe761c,2013-11-08,18.4730855366977
8afe761c,2013-12-08,17.8122414228416
8afe761c,2014-01-08,19.9994889506443
8afe761c,2014-02-08,17.761662174505
8afe761c,2014-03-08,19.6830901269186
8afe761c,2014-04-08,19.103298802014
8afe761c,2014-05-08,17.7805814823042
8afe761c,2014-06-08,19.3115737547537
8afe761c,2014-07-08,17.8817449063735
8afe761c,2014-08-08,19.0006049326737
8afe761c,2014-09-08,19.5363594107746
8afe761c,2014-10-08,18.6985940919665
8afe761c,2014-11-08,19.234868216082
8afe761c,2014-12-08,17.7278243521118
8afe761c,2015-01-08,18.9965913000257
8afe761c,2015-02-08,18.3063163305827
8afe761c,2015-03-08,19.4992911332952
8afe761c,2015-04-08,19.6336101111104
8afe761c,2015-05-08,17.7225168881993
8afe761c,2015-06-08,18.898515598657
8afe761c,2015-07-08,19.208234726914
8afe761c,2015-08-08,20.0086873164344
8afe761c,2015-09-08,17.7182122768485
8afe761c,2015-10-08,19.3202002381907
8afe761c,2015-11-08,18.3108731461619
8afe761c,2015-12-08,18.6122366604143
8afe761c,2016-01-08,18.4285178365898
8afe761c,2016-02-08,18.3551194431853
8afe761c,2016-03-08,19.4783676560079
8afe761c,2016-04-08,20.2844878634886
8afe761c,2016-05-08,19.8695404395343
8afe761c,2016-06-08,20.2358955746389
8afe761c,2016-07-08,17.7238380255536
8afe761c,2016-08-08,19.4961381306393
8afe761c,2016-09-08,20.2820001310772
8afe761c,2016-10-08,19.6913705344055
8afe761c,2016-11-08,18.2265456718766
8afe761c,2016-12-08,20.3470239965522
668aacd2,2006-12-08,27.2945540802834
668aacd2,2007-01-08,25.5954118893196
668aacd2,2007-02-08,27.8714254661373
668aacd2,2007-03-08,25.6575442791057
668aacd2,2007-04-08,25.6130571944423
668aacd2,2007-05-08,25.8916619335906
668aacd2,2007-06-08,26.5073318181439
668aacd2,2007-07-08,28.1789008834001
668aacd2,2007-08-08,28.6507191819685
668aacd2,2007-09-08,26.5173425059497
668aacd2,2007-10-08,26.0580585869863
668aacd2,2007-11-08,26.9753979573
668aacd2,2007-12-08,25.9934467647383
668aacd2,2008-01-08,26.0618772288538
668aacd2,2008-02-08,29.2836251156182
668aacd2,2008-03-08,26.8497891374419
668aacd2,2008-04-08,27.3517213912166
668aacd2,2008-05-08,26.4867060484851
668aacd2,2008-06-08,27.7697783969607
668aacd2,2008-07-08,26.064977756966
668aacd2,2008-08-08,26.3595405851031
668aacd2,2008-09-08,27.0457243176992
668aacd2,2008-10-08,25.8679138381182
668aacd2,2008-11-08,26.3714516885757
668aacd2,2008-12-08,25.7845429436146
668aacd2,2009-01-08,25.737169851121
668aacd2,2009-02-08,29.2135954609876
668aacd2,2009-03-08,26.5195829379901
668aacd2,2009-04-08,25.6999606177381
668aacd2,2009-05-08,26.706578331966
668aacd2,2009-06-08,27.4936780385498
668aacd2,2009-07-08,27.5112509018262
668aacd2,2009-08-08,26.8187264250903
668aacd2,2009-09-08,26.0593501408424
668aacd2,2009-10-08,27.6855313847365
668aacd2,2009-11-08,26.9485198233372
668aacd2,2009-12-08,26.4677482782376
668aacd2,2010-01-08,28.709599406685
668aacd2,2010-02-08,25.8216673428926
668aacd2,2010-03-08,25.8127140945815
668aacd2,2010-04-08,25.92118854701
668aacd2,2010-05-08,26.3964621336835
668aacd2,2010-06-08,27.3048482556861
668aacd2,2010-07-08,26.4313715155529
668aacd2,2010-08-08,26.9750755663419
668aacd2,2010-09-08,27.2827200056796
668aacd2,2010-10-08,27.7978968585794
668aacd2,2010-11-08,28.8435331613631
668aacd2,2010-12-08,28.2861622597494
668aacd2,2011-01-08,26.2619218899154
668aacd2,2011-02-08,25.6027575527044
668aacd2,2011-03-08,29.1624390486571
668aacd2,2011-04-08,27.8243824114192
668aacd2,2011-05-08,25.9874075946273
668aacd2,2011-06-08,26.2281373716081
668aacd2,2011-07-08,28.1256615606184
668aacd2,2011-08-08,26.2413136495529
668aacd2,2011-09-08,26.135979468751
668aacd2,2011-10-08,29.1619807024131
668aacd2,2011-11-08,26.4580104728757
668aacd2,2011-12-08,27.3592940045216
668aacd2,2012-01-08,27.3499053771182
668aacd2,2012-02-08,28.4859975785064
668aacd2,2012-03-08,28.6947566334165
668aacd2,2012-04-08,27.9259917217653
668aacd2,2012-05-08,26.8657755993982
668aacd2,2012-06-08,26.3375230911291
668aacd2,2012-07-08,28.9104762038075
668aacd2,2012-08-08,26.2696216404585
668aacd2,2012-09-08,26.6759266378263
668aacd2,2012-10-08,29.2399265021936
668aacd2,2012-11-08,26.7075463930531
668aacd2,2012-12-08,27.5891249753144
668aacd2,2013-01-08,27.239021392255
668aacd2,2013-02-08,27.6556541124106
668aacd2,2013-03-08,29.0809367454609
668aacd2,2013-04-08,29.0384776035193
668aacd2,2013-05-08,26.1477976053653
668aacd2,2013-06-08,28.6187165411994
668aacd2,2013-07-08,28.0188864976439
668aacd2,2013-08-08,26.9264556990853
668aacd2,2013-09-08,28.7382102977084
668aacd2,2013-10-08,27.8755721806764
668aacd2,2013-11-08,29.2675743160891
668aacd2,2013-12-08,29.2423540961403
668aacd2,2014-01-08,28.620445757869
668aacd2,2014-02-08,28.0874825110828
668aacd2,2014-03-08,26.1779143818485
668aacd2,2014-04-08,29.2731614304246
668aacd2,2014-05-08,27.9437098478712
668aacd2,2014-06-08,27.1526610585288
668aacd2,2014-07-08,27.3267020693215
668aacd2,2014-08-08,25.9878618593647
668aacd2,2014-09-08,26.3329052714105
668aacd2,2014-10-08,26.7157053371133
668aacd2,2014-11-08,28.4305897849346
668aacd2,2014-12-08,27.7154170746133
668aacd2,2015-01-08,27.569964632047
668aacd2,2015-02-08,28.0353126231174
668aacd2,2015-03-08,28.5017749206564
668aacd2,2015-04-08,28.7626274754579
668aacd2,2015-05-08,27.9694857596863
668aacd2,2015-06-08,25.9035679480849
668aacd2,2015-07-08,27.0459990851476
668aacd2,2015-08-08,25.9027537880966
668aacd2,2015-09-08,28.0759582643001
668aacd2,2015-10-08,26.8211824667639
668aacd2,2015-11-08,25.6354780259912
668aacd2,2015-12-08,28.74049207525
668aacd2,2016-01-08,26.1341456423385
668aacd2,2016-02-08,28.1711007274398
668aacd2,2016-03-08,26.3611944087106
668aacd2,2016-04-08,25.5666025762022
668aacd2,2016-05-08,26.7409195424914
668aacd2,2016-06-08,26.323015359175
668aacd2,2016-07-08,25.5032033067178
668aacd2,2016-08-08,26.0556119347357
668aacd2,2016-09-08,28.9272340740624
668aacd2,2016-10-08,26.197853892371
668aacd2,2016-11-08,26.0230199995356
668aacd2,2016-12-08,27.5651905580889
5508a6a6,2006-12-08,68.6747784269957
5508a6a6,2007-01-08,70.2579654304994
5508a6a6,2007-02-08,71.1925737714142
5508a6a6,2007-03-08,66.5336271101841
5508a6a6,2007-04-08,66.3670920832416
5508a6a6,2007-05-08,66.9458404539425
5508a6a6,2007-06-08,63.4254014775108
5508a6a6,2007-07-08,64.4001003715028
5508a6a6,2007-08-08,65.6170434804974
5508a6a6,2007-09-08,69.5081242542687
5508a6a6,2007-10-08,65.4284050335869
5508a6a6,2007-11-08,69.4403889697315
5508a6a6,2007-12-08,70.5344370147553
5508a6a6,2008-01-08,62.4196219212028
5508a6a6,2008-02-08,63.3617056469719
5508a6a6,2008-03-08,70.9068401933367
5508a6a6,2008-04-08,70.3886676938102
5508a6a6,2008-05-08,64.9541354045093
5508a6a6,2008-06-08,68.1308300291581
5508a6a6,2008-07-08,63.1845901476703
5508a6a6,2008-08-08,65.1580297882031
5508a6a6,2008-09-08,71.2077762391808
5508a6a6,2008-10-08,65.2391033975461
5508a6a6,2008-11-08,65.2068132502216
5508a6a6,2008-12-08,63.256068960152
5508a6a6,2009-01-08,64.3130284338502
5508a6a6,2009-02-08,66.9551098728066
5508a6a6,2009-03-08,64.5766217498127
5508a6a6,2009-04-08,69.4066136048475
5508a6a6,2009-05-08,63.435709640242
5508a6a6,2009-06-08,70.4072802898652
5508a6a6,2009-07-08,66.3827360122524
5508a6a6,2009-08-08,71.3470176586147
5508a6a6,2009-09-08,69.9011980373337
5508a6a6,2009-10-08,70.5697057103098
5508a6a6,2009-11-08,66.0154537222654
5508a6a6,2009-12-08,65.1483824673306
5508a6a6,2010-01-08,71.6484497756939
5508a6a6,2010-02-08,68.0688966816415
5508a6a6,2010-03-08,68.4187685357013
5508a6a6,2010-04-08,69.457918006017
5508a6a6,2010-05-08,71.1506443074566
5508a6a6,2010-06-08,66.160501485842
5508a6a6,2010-07-08,68.2936989968267
5508a6a6,2010-08-08,71.2236088165328
5508a6a6,2010-09-08,67.1755497206873
5508a6a6,2010-10-08,67.5018831662177
5508a6a6,2010-11-08,69.9136204863973
5508a6a6,2010-12-08,69.7830277130699
5508a6a6,2011-01-08,63.9340571714302
5508a6a6,2011-02-08,70.7515532219409
5508a6a6,2011-03-08,63.2424014773274
5508a6a6,2011-04-08,63.4431773910202
5508a6a6,2011-05-08,64.2920005955414
5508a6a6,2011-06-08,66.1025573197771
5508a6a6,2011-07-08,64.3525889390455
5508a6a6,2011-08-08,66.2583716216198
5508a6a6,2011-09-08,70.7110097804571
5508a6a6,2011-10-08,66.5825532767316
5508a6a6,2011-11-08,63.9663292025217
5508a6a6,2011-12-08,62.4480633967534
5508a6a6,2012-01-08,65.2911775426511
5508a6a6,2012-02-08,68.0024078026474
5508a6a6,2012-03-08,71.4484236475963
5508a6a6,2012-04-08,63.4937195603941
5508a6a6,2012-05-08,66.8734574890116
5508a6a6,2012-06-08,65.765221345916
5508a6a6,2012-07-08,66.2954446155979
5508a6a6,2012-08-08,66.8232512451148
5508a6a6,2012-09-08,71.4874606154309
5508a6a6,2012-10-08,63.0155571317085
5508a6a6,2012-11-08,64.5825132271861
5508a6a6,2012-12-08,70.9394488989418
5508a6a6,2013-01-08,66.8294012054239
5508a6a6,2013-02-08,70.5295548162411
5508a6a6,2013-03-08,70.4644016915289
5508a6a6,2013-04-08,71.6582935139845
5508a6a6,2013-05-08,66.3327819585131
5508a6a6,2013-06-08,68.6793661539806
5508a6a6,2013-07-08,69.7426652074636
5508a6a6,2013-08-08,67.9201817221715
5508a6a6,2013-09-08,67.7322633563307
5508a6a6,2013-10-08,70.6384092726643
5508a6a6,2013-11-08,69.016701701065
5508a6a6,2013-12-08,69.6776065397454
5508a6a6,2014-01-08,65.0423105684958
5508a6a6,2014-02-08,71.0226332279839
5508a6a6,2014-03-08,64.2373221374196
5508a6a6,2014-04-08,64.0546643250073
5508a6a6,2014-05-08,65.9065304807698
5508a6a6,2014-06-08,65.8569939321695
5508a6a6,2014-07-08,64.1560703139889
5508a6a6,2014-08-08,68.8510506156491
5508a6a6,2014-09-08,71.5127443226903
5508a6a6,2014-10-08,63.9058379376395
5508a6a6,2014-11-08,69.9981127639165
5508a6a6,2014-12-08,66.6875457921111
5508a6a6,2015-01-08,67.3244018714288
5508a6a6,2015-02-08,64.5949013555688
5508a6a6,2015-03-08,71.1641396250992
5508a6a6,2015-04-08,67.1132064629141
5508a6a6,2015-05-08,65.2638010751506
5508a6a6,2015-06-08,64.0479968283397
5508a6a6,2015-07-08,66.3539993422651
5508a6a6,2015-08-08,69.7465448684478
5508a6a6,2015-09-08,62.8788956206351
5508a6a6,2015-10-08,65.1197450098483
5508a6a6,2015-11-08,69.7061823628415
5508a6a6,2015-12-08,66.8650201713765
5508a6a6,2016-01-08,71.4524537560571
5508a6a6,2016-02-08,67.7501915463595
5508a6a6,2016-03-08,63.0865458696023
5508a6a6,2016-04-08,67.4860610884422
5508a6a6,2016-05-08,66.6899447950782
5508a6a6,2016-06-08,69.7565901585407
5508a6a6,2016-07-08,65.4650116042419
5508a6a6,2016-08-08,69.3855979558022
5508a6a6,2016-09-08,69.0805673625789
5508a6a6,2016-10-08,67.3556763338897
5508a6a6,2016-11-08,71.0936048686828
5508a6a6,2016-12-08,63.2884418194031
4d91d260,2006-12-08,14.4161796088225
4d91d260,2007-01-08,14.5994503970506
4d91d260,2007-02-08,13.4489497769501
4d91d260,2007-03-08,14.0649209579725
4d91d260,2007-04-08,13.564371866167
4d91d260,2007-05-08,14.4771363830472
4d91d260,2007-06-08,14.5293108705651
4d91d260,2007-07-08,13.4539639079991
4d91d260,2007-08-08,13.5299809282712
4d91d260,2007-09-08,13.2001482900785
4d91d260,2007-10-08,13.8053870111646
4d91d260,2007-11-08,14.3577243635374
4d91d260,2007-12-08,14.7286448281993
4d91d260,2008-01-08,13.9153243937916
4d91d260,2008-02-08,12.998806033618
4d91d260,2008-03-08,14.3170859890307
4d91d260,2008-04-08,12.9169043899131
4d91d260,2008-05-08,12.9479512988474
4d91d260,2008-06-08,13.5015040876902
4d91d260,2008-07-08,13.0697333284418
4d91d260,2008-08-08,14.0095297037893
4d91d260,2008-09-08,14.398639316325
4d91d260,2008-10-08,14.600304787912
4d91d260,2008-11-08,14.6536467419562
4d91d260,2008-12-08,13.9208616111345
4d91d260,2009-01-08,14.0595209615824
4d91d260,2009-02-08,13.756575069359
4d91d260,2009-03-08,13.7958842254022
4d91d260,2009-04-08,14.2540528677073
4d91d260,2009-05-08,13.5845870209437
4d91d260,2009-06-08,14.044653246567
4d91d260,2009-07-08,13.8603927184391
4d91d260,2009-08-08,13.3741976599036
4d91d260,2009-09-08,14.6154814956421
4d91d260,2009-10-08,13.1154739192204
4d91d260,2009-11-08,14.0604479981956
4d91d260,2009-12-08,14.2827781205986
4d91d260,2010-01-08,14.7666632610111
4d91d260,2010-02-08,14.6362903774202
4d91d260,2010-03-08,13.0029192907791
4d91d260,2010-04-08,13.1569717929989
4d91d260,2010-05-08,13.6318376304941
4d91d260,2010-06-08,14.482522125542
4d91d260,2010-07-08,13.0757768631075
4d91d260,2010-08-08,14.6690404964107
4d91d260,2010-09-08,14.6032066312851
4d91d260,2010-10-08,14.5147413233637
4d91d260,2010-11-08,14.7078233575493
4d91d260,2010-12-08,14.673036401358
4d91d260,2011-01-08,13.2064056529632
4d91d260,2011-02-08,12.9677169287999
4d91d260,2011-03-08,13.8727263479561
4d91d260,2011-04-08,14.7269234414132
4d91d260,2011-05-08,14.6899001879374
4d91d260,2011-06-08,13.7165333318216
4d91d260,2011-07-08,13.8379452944571
4d91d260,2011-08-08,13.9395813923287
4d91d260,2011-09-08,14.5949868724061
4d91d260,2011-10-08,14.7557079910847
4d91d260,2011-11-08,13.3837945019452
4d91d260,2011-12-08,13.3697341352591
4d91d260,2012-01-08,13.9905214804605
4d91d260,2012-02-08,14.3660656916098
4d91d260,2012-03-08,13.8658102663882
4d91d260,2012-04-08,13.7961632180119
4d91d260,2012-05-08,14.6034180820558
4d91d260,2012-06-08,13.1164185064932
4d91d260,2012-07-08,13.2691015805199
4d91d260,2012-08-08,14.5602415849762
4d91d260,2012-09-08,12.9428691267222
4d91d260,2012-10-08,13.393899343424
4d91d260,2012-11-08,12.9073736207839
4d91d260,2012-12-08,13.6965852284418
4d91d260,2013-01-08,13.0665817108753
4d91d260,2013-02-08,13.1050289551169
4d91d260,2013-03-08,13.5557859667618
4d91d260,2013-04-08,14.7916668133859
4d91d260,2013-05-08,14.7416487506057
4d91d260,2013-06-08,13.45376956712
4d91d260,2013-07-08,14.6548634575528
4d91d260,2013-08-08,13.1382146454782
4d91d260,2013-09-08,13.5433649671454
4d91d260,2013-10-08,13.7177500474182
4d91d260,2013-11-08,13.0552983288008
4d91d260,2013-12-08,13.4234253969921
4d91d260,2014-01-08,14.5561618504653
4d91d260,2014-02-08,14.0151220953828
4d91d260,2014-03-08,14.4848852605462
4d91d260,2014-04-08,14.3413089647808
4d91d260,2014-05-08,13.9609903283769
4d91d260,2014-06-08,13.0588400044008
4d91d260,2014-07-08,12.9012033419492
4d91d260,2014-08-08,13.1416720507467
4d91d260,2014-09-08,14.5467841681356
4d91d260,2014-10-08,13.888892079563
4d91d260,2014-11-08,14.0597137399842
4d91d260,2014-12-08,14.3403624921007
4d91d260,2015-01-08,14.1271890581812
4d91d260,2015-02-08,14.4506937926291
4d91d260,2015-03-08,14.0907643198858
4d91d260,2015-04-08,14.1919366561289
4d91d260,2015-05-08,13.0347533779624
4d91d260,2015-06-08,14.1200164118952
4d91d260,2015-07-08,13.07868212648
4d91d260,2015-08-08,13.2232135600633
4d91d260,2015-09-08,14.3469238382376
4d91d260,2015-10-08,13.7563465653669
4d91d260,2015-11-08,13.205040616258
4d91d260,2015-12-08,14.2787328307526
4d91d260,2016-01-08,14.3319946037123
4d91d260,2016-02-08,13.0500643157201
4d91d260,2016-03-08,14.5388259483558
4d91d260,2016-04-08,13.065519812767
4d91d260,2016-05-08,13.8896928343638
4d91d260,2016-06-08,14.7160027483821
4d91d260,2016-07-08,13.6108236809846
4d91d260,2016-08-08,13.6360149267385
4d91d260,2016-09-08,13.9212850856742
4d91d260,2016-10-08,13.2858691843397
4d91d260,2016-11-08,13.1674841334286
4d91d260,2016-12-08,13.0724356568599
b4462cd2,2006-12-08,16.7494908261026
b4462cd2,2007-01-08,16.5831335090785
b4462cd2,2007-02-08,17.836337874961
b4462cd2,2007-03-08,18.2335256512384
b4462cd2,2007-04-08,18.4196524801859
b4462cd2,2007-05-08,16.9789545901975
b4462cd2,2007-06-08,17.7824519943626
b4462cd2,2007-07-08,17.5165211111232
b4462cd2,2007-08-08,16.2028918229642
b4462cd2,2007-09-08,17.9791756326349
b4462cd2,2007-10-08,16.6501292557483
b4462cd2,2007-11-08,16.454788297763
b4462cd2,2007-12-08,18.4125980833425
b4462cd2,2008-01-08,18.4948890266275
b4462cd2,2008-02-08,17.5578055022203
b4462cd2,2008-03-08,16.3970314695642
b4462cd2,2008-04-08,17.8278389507822
b4462cd2,2008-05-08,16.9576501839536
b4462cd2,2008-06-08,16.6129850626424
b4462cd2,2008-07-08,17.4874559255578
b4462cd2,2008-08-08,17.1930152928004
b4462cd2,2008-09-08,17.8834801033324
b4462cd2,2008-10-08,17.3696002145375
b4462cd2,2008-11-08,18.1132612957685
b4462cd2,2008-12-08,16.4092008126571
b4462cd2,2009-01-08,16.253609381952
b4462cd2,2009-02-08,16.1992122856692
b4462cd2,2009-03-08,16.7726292256052
b4462cd2,2009-04-08,16.4976605276345
b4462cd2,2009-05-08,16.9383033396608
b4462cd2,2009-06-08,17.1650475169797
b4462cd2,2009-07-08,17.0727210933023
b4462cd2,2009-08-08,17.3470065883045
b4462cd2,2009-09-08,16.4007905935705
b4462cd2,2009-10-08,16.7056519450408
b4462cd2,2009-11-08,17.1660642689904
b4462cd2,2009-12-08,17.2053149233333
b4462cd2,2010-01-08,18.3136736789687
b4462cd2,2010-02-08,18.5081551196789
b4462cd2,2010-03-08,17.2337764869925
b4462cd2,2010-04-08,17.6922545121037
b4462cd2,2010-05-08,16.5576895759273
b4462cd2,2010-06-08,17.5141345243207
b4462cd2,2010-07-08,17.504257797076
b4462cd2,2010-08-08,16.4519838041846
b4462cd2,2010-09-08,16.4713452270411
b4462cd2,2010-10-08,17.7268590062055
b4462cd2,2010-11-08,18.105392494532
b4462cd2,2010-12-08,17.25456515056
b4462cd2,2011-01-08,18.1654138095429
b4462cd2,2011-02-08,16.9922536205898
b4462cd2,2011-03-08,18.2731501829256
b4462cd2,2011-04-08,17.4482991133754
b4462cd2,2011-05-08,18.1874235746926
b4462cd2,2011-06-08,17.7858166791942
b4462cd2,2011-07-08,17.6830696667275
b4462cd2,2011-08-08,18.2666026962099
b4462cd2,2011-09-08,17.8105987055584
b4462cd2,2011-10-08,18.281268631898
b4462cd2,2011-11-08,18.5898329634096
b4462cd2,2011-12-08,18.5744717847844
b4462cd2,2012-01-08,16.8457213505075
b4462cd2,2012-02-08,17.0619592583418
b4462cd2,2012-03-08,17.320883573589
b4462cd2,2012-04-08,17.0720816836433
b4462cd2,2012-05-08,17.5931809429478
b4462cd2,2012-06-08,18.3125175832744
b4462cd2,2012-07-08,18.1029663465418
b4462cd2,2012-08-08,17.3062598235463
b4462cd2,2012-09-08,18.2200779034534
b4462cd2,2012-10-08,16.7361480340344
b4462cd2,2012-11-08,16.3979195361501
b4462cd2,2012-12-08,16.1771726810105
b4462cd2,2013-01-08,18.0758522979204
b4462cd2,2013-02-08,17.7277470727913
b4462cd2,2013-03-08,16.4547262247603
b4462cd2,2013-04-08,18.3727672645268
b4462cd2,2013-05-08,16.8540112806266
b4462cd2,2013-06-08,18.3856884588575
b4462cd2,2013-07-08,17.0267376155867
b4462cd2,2013-08-08,16.4188302906696
b4462cd2,2013-09-08,16.7773472799474
b4462cd2,2013-10-08,16.6992929990124
b4462cd2,2013-11-08,17.6926991436103
b4462cd2,2013-12-08,16.36417605514
b4462cd2,2014-01-08,18.3106794189016
b4462cd2,2014-02-08,16.7751740108379
b4462cd2,2014-03-08,18.4563484920449
b4462cd2,2014-04-08,17.52068332496
b4462cd2,2014-05-08,16.4558478443657
b4462cd2,2014-06-08,18.4455866559546
b4462cd2,2014-07-08,17.4945603102445
b4462cd2,2014-08-08,17.1271389344385
b4462cd2,2014-09-08,16.9069511147964
b4462cd2,2014-10-08,16.2148490843335
b4462cd2,2014-11-08,18.024790357647
b4462cd2,2014-12-08,18.3257017984392
b4462cd2,2015-01-08,18.3529364071732
b4462cd2,2015-02-08,17.5271619046889
b4462cd2,2015-03-08,17.0313668224856
b4462cd2,2015-04-08,17.9724195122564
b4462cd2,2015-05-08,18.0888796794183
b4462cd2,2015-06-08,17.2548560982009
b4462cd2,2015-07-08,17.9751619328321
b4462cd2,2015-08-08,17.5641371778387
b4462cd2,2015-09-08,16.3820083726221
b4462cd2,2015-10-08,18.2554578971576
b4462cd2,2015-11-08,17.3363096439953
b4462cd2,2015-12-08,17.0615893928139
b4462cd2,2016-01-08,18.0405515565152
b4462cd2,2016-02-08,18.1886169991473
b4462cd2,2016-03-08,17.3059894230488
b4462cd2,2016-04-08,16.2173040369626
b4462cd2,2016-05-08,16.2873151997895
b4462cd2,2016-06-08,16.3980937671591
b4462cd2,2016-07-08,16.4070498316679
b4462cd2,2016-08-08,18.4235643582563
b4462cd2,2016-09-08,16.998837518692
b4462cd2,2016-10-08,16.2628035242129
b4462cd2,2016-11-08,17.3436528837164
b4462cd2,2016-12-08,17.2802551026229
6fd9f6e6,2006-12-08,2.93591553741374
6fd9f6e6,2007-01-08,2.71166809183709
6fd9f6e6,2007-02-08,2.62112857643286
6fd9f6e6,2007-03-08,2.84319812580373
6fd9f6e6,2007-04-08,2.66740416180202
6fd9f6e6,2007-05-08,2.97191685892135
6fd9f6e6,2007-06-08,2.67035138772778
6fd9f6e6,2007-07-08,2.80539014136768
6fd9f6e6,2007-08-08,2.87076656823729
6fd9f6e6,2007-09-08,2.97862062270491
6fd9f6e6,2007-10-08,2.97936290006445
6fd9f6e6,2007-11-08,2.77005786868877
6fd9f6e6,2007-12-08,2.81172773193473
6fd9f6e6,2008-01-08,2.62212079496489
6fd9f6e6,2008-02-08,2.7144830972728
6fd9f6e6,2008-03-08,2.60814950530949
6fd9f6e6,2008-04-08,2.76497328525775
6fd9f6e6,2008-05-08,2.62430359168905
6fd9f6e6,2008-06-08,2.93247868261085
6fd9f6e6,2008-07-08,2.94717965432212
6fd9f6e6,2008-08-08,2.63120722996739
6fd9f6e6,2008-09-08,2.95065568616616
6fd9f6e6,2008-10-08,2.98319448836607
6fd9f6e6,2008-11-08,2.66866419098902
6fd9f6e6,2008-12-08,2.92214982011992
6fd9f6e6,2009-01-08,2.72527569109855
6fd9f6e6,2009-02-08,2.68289426596278
6fd9f6e6,2009-03-08,2.71975401955862
6fd9f6e6,2009-04-08,2.90333825819476
6fd9f6e6,2009-05-08,2.67216455805999
6fd9f6e6,2009-06-08,2.72992872438118
6fd9f6e6,2009-07-08,2.84414142956547
6fd9f6e6,2009-08-08,2.77938711420748
6fd9f6e6,2009-09-08,2.74661176530637
6fd9f6e6,2009-10-08,2.69222718932617
6fd9f6e6,2009-11-08,2.84234574050183
6fd9f6e6,2009-12-08,2.72341625818468
6fd9f6e6,2010-01-08,2.75813304154627
6fd9f6e6,2010-02-08,2.65262351582648
6fd9f6e6,2010-03-08,2.98973729073238
6fd9f6e6,2010-04-08,2.74164129820815
6fd9f6e6,2010-05-08,2.6368740498479
6fd9f6e6,2010-06-08,2.76468279337812
6fd9f6e6,2010-07-08,2.94892349445329
6fd9f6e6,2010-08-08,2.6545493091232
6fd9f6e6,2010-09-08,2.87472035496132
6fd9f6e6,2010-10-08,2.95262746407319
6fd9f6e6,2010-11-08,2.81507705869135
6fd9f6e6,2010-12-08,2.89457841096078
6fd9f6e6,2011-01-08,2.88999378082293
6fd9f6e6,2011-02-08,2.76714434697044
6fd9f6e6,2011-03-08,2.92134010523858
6fd9f6e6,2011-04-08,2.84553710094606
6fd9f6e6,2011-05-08,2.75522646947539
6fd9f6e6,2011-06-08,2.985558760538
6fd9f6e6,2011-07-08,2.77257455520487
6fd9f6e6,2011-08-08,2.87605662488435
6fd9f6e6,2011-09-08,2.67334066045775
6fd9f6e6,2011-10-08,2.8878830390739
6fd9f6e6,2011-11-08,2.784282517218
6fd9f6e6,2011-12-08,2.74105968282814
6fd9f6e6,2012-01-08,2.62269939759396
6fd9f6e6,2012-02-08,2.63331158074044
6fd9f6e6,2012-03-08,2.91600126152795
6fd9f6e6,2012-04-08,2.76486562721073
6fd9f6e6,2012-05-08,2.72109323455893
6fd9f6e6,2012-06-08,2.76323463598675
6fd9f6e6,2012-07-08,2.88383634970582
6fd9f6e6,2012-08-08,2.87478074041562
6fd9f6e6,2012-09-08,2.81141261612364
6fd9f6e6,2012-10-08,2.87846127439517
6fd9f6e6,2012-11-08,2.62130967258074
6fd9f6e6,2012-12-08,2.84384113046387
6fd9f6e6,2013-01-08,2.64803170173026
6fd9f6e6,2013-02-08,2.96578763152635
6fd9f6e6,2013-03-08,2.89394490389747
6fd9f6e6,2013-04-08,2.91830652100199
6fd9f6e6,2013-05-08,2.92330272955651
6fd9f6e6,2013-06-08,2.71390959672771
6fd9f6e6,2013-07-08,2.81777256591974
6fd9f6e6,2013-08-08,2.81818414433641
6fd9f6e6,2013-09-08,2.87660840800856
6fd9f6e6,2013-10-08,2.74400030511529
6fd9f6e6,2013-11-08,2.66860887942136
6fd9f6e6,2013-12-08,2.63672251144093
6fd9f6e6,2014-01-08,2.73444669961026
6fd9f6e6,2014-02-08,2.83673789893663
6fd9f6e6,2014-03-08,2.9083336008176
6fd9f6e6,2014-04-08,2.80334182456034
6fd9f6e6,2014-05-08,2.7295085719675
6fd9f6e6,2014-06-08,2.69750375199257
6fd9f6e6,2014-07-08,2.93995597169889
6fd9f6e6,2014-08-08,2.74776243387187
6fd9f6e6,2014-09-08,2.72636979704342
6fd9f6e6,2014-10-08,2.86084486718381
6fd9f6e6,2014-11-08,2.90818252539301
6fd9f6e6,2014-12-08,2.84301749591276
6fd9f6e6,2015-01-08,2.62896713712753
6fd9f6e6,2015-02-08,2.7969065090558
6fd9f6e6,2015-03-08,2.72268587028535
